Data Year,County,Dashboard Fuel Type Group,Fuel Type,Manufacturer,Model,Number of Vehicles
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,1
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,1
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,72
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,4
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,84
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,39
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,79
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,19
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,49
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,12
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,25
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,11
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,604
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,35
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Smart,EQ fortwo,6
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,1
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,532
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,1008
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,2393
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,21
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,114
2019,San Bernardino,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,Clarity Fuel Cell,21
2019,San Bernardino,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,152
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,57
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,91
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,63
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,290
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,7 Series,14
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,304
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,90
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,20
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,CT6 PLUG-IN Hybrid,4
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,1923
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,122
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,3
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,1222
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,494
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,611
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,20
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,82
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,95
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Karma,Revero,4
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,59
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,91
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,41
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,12
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,148
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,68
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman Plug-in Hybrid,11
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,43
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,22
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,30
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,918 Spyder,1
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,29
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,1515
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,790
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,30
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,21
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S90,5
2019,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60,4
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron,133
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,486
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,272
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,2083
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,1008
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,301
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,13
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,156
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,257
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,111
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,85
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,213
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,107
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,92
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,24
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,2928
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,325
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Smart,EQ fortwo,58
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,28
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,1980
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,5041
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,9171
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,138
2019,San Diego,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,663
2019,San Diego,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,Clarity Fuel Cell,31
2019,San Diego,Fuel Cell (FCEV),Fuel Cell (FCEV),Hyundai,Nexo,7
2019,San Diego,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,148
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,414
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,297
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,138
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,1092
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,7 Series,20
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,581
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,330
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,63
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,CT6 PLUG-IN Hybrid,12
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,4152
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,540
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,26
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,1918
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,1284
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,1118
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,63
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,213
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,288
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Karma,Revero,4
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,111
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,405
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover Sport,3
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover,1
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,39
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,47
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,194
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,89
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman Plug-in Hybrid,54
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,202
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,110
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,155
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,918 Spyder,2
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,92
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,2650
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,1362
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,141
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,79
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S90,13
2019,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60,7
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron,61
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,197
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,83
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,946
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,367
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,2
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,35
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,9
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,21
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,22
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,8
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,23
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,31
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,59
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,26
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,9
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,516
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,313
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Smart,EQ fortwo,28
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,40
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,796
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,1366
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,3393
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,35
2019,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,342
2019,San Francisco,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,Clarity Fuel Cell,26
2019,San Francisco,Fuel Cell (FCEV),Fuel Cell (FCEV),Hyundai,Nexo,6
2019,San Francisco,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,80
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,323
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,112
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,34
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,490
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,7 Series,3
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,147
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,126
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,6
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,783
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,84
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,9
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,253
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,292
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,175
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,11
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,15
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,34
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,10
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,98
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover Sport,1
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),McLaren,P1,1
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,17
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,7
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,117
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,33
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman Plug-in Hybrid,59
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,36
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,20
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,63
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,918 Spyder,2
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,35
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,736
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,596
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,98
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,98
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S90,4
2019,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60,3
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron,7
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,6
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,34
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,264
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,39
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,31
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,2
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,27
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,15
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,9
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,3
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,4
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,6
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,3
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,2
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,370
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,14
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Smart,EQ fortwo,2
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,1
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,198
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,334
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,980
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,6
2019,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,58
2019,San Joaquin,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,Clarity Fuel Cell,9
2019,San Joaquin,Fuel Cell (FCEV),Fuel Cell (FCEV),Hyundai,Nexo,1
2019,San Joaquin,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,8
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,7
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,12
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,8
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,57
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,7 Series,1
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,38
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,11
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,12
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,CT6 PLUG-IN Hybrid,1
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,772
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,77
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,367
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,133
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,139
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,10
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,23
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,26
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,9
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,20
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,3
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,9
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,16
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,7
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman Plug-in Hybrid,3
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,8
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,4
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,9
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,5
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,393
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,201
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,7
2019,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,1
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron,3
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,24
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,24
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,183
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,67
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,1
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,46
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,16
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,20
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,3
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,6
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,5
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,2
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,4
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,2
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,234
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,20
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,3
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,102
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,283
2019,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,598
